Loan Number,Obligor Name,Outstanding Balance,Committed Exposure,Loan Type,Property Type,Collateral Type,Interest Rate,Origination Date,Maturity Date,Loan Status,Country,Currency,Lien Position,Participation Flag,Net Operating Income,Value at Origination,Debt Service Coverage Ratio,Loan to Value Ratio,Cumulative Charge-offs,Guarantor Name,Guarantor Rating,Syndicated Loan Flag,Credit Facility Type,Loan Grade,Borrower Industry Code,Internal Risk Rating,Payment Frequency,Disposition Flag,Cross Collateralized Loan Numbers,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
0ba8ba5f-782d-4f15-8744-b0fc45a02b09,Hampton PLC,4094210.46,30843323.85,Revolving Credit,Industrial,Real Estate,11.39,2020-05-26,2028-12-02,Defaulted,MU,EUR,Mixed,No,5024790.12,8746491.95,2.95,0.84,458381.2,"White, Navarro and Reid",D,Yes,Acquisition,BB,3226,A,Annually,Disposed,gU-####,169298955.24,362142540.56,11780550.2,7368393.33,206316163.5,177191497.16,6310784.88,8.85,0.06
8d2240fc-7923-4d5c-9f01-bf4c5501fa9e,"Estrada, Mendez and Robinson",858531.76,36656831.25,Term Loan,Mixed,Real Estate,10.84,2021-12-03,2032-06-24,Active,BH,INR,First Lien,No,9685620.61,10639531.54,1.47,0.74,871725.6,"Sanders, Johnson and Frost",E,Yes,Refinancing,A,4013,A,Annually,Retained,oI-####,397885700.91,99457013.74,79769745.02,46185702.14,31507984.62,124414179.32,3165278.43,7.85,0.15
febe8679-74e0-4960-87cb-6c548fd2b1d8,Gonzalez Group,6012077.62,43257490.56,Bridge Loan,Industrial,Equipment,6.77,2021-03-01,2033-02-07,Defaulted,SI,EUR,First Lien,No,9409973.65,8286291.74,2.8,0.67,519351.49,Adams PLC,B,Yes,Refinancing,BBB,1870,B,Quarterly,Retained,Qp-####,132202586.49,286770127.58,55149885.21,33686196.32,197195759.53,92448829.69,2984129.26,3.86,0.1
2988510f-ae26-40c5-980b-8f621d0c0da4,Clark-Sims,17216165.26,44886022.79,Revolving Credit,Industrial,Real Estate,3.46,2020-11-12,2031-03-31,Closed,BB,GBP,Mixed,No,7568247.71,18324098.33,1.74,1.06,916743.63,Hamilton Ltd,C,Yes,Working Capital,CCC,4896,B,Monthly,Disposed,cw-####,19922826.59,97826885.64,55649255.62,33016630.5,210266313.87,66232885.83,27620475.21,9.84,0.29
f0886964-f4a7-464e-997b-e57ad3b8594c,"Mccoy, Brown and Jones",21717260.77,42836322.17,Bridge Loan,Industrial,Inventory,6.84,2023-10-11,2033-11-26,Closed,ME,GBP,First Lien,No,7618518.85,8122049.6,2.85,0.91,557803.66,Lopez LLC,D,Yes,Working Capital,B,7688,A,Monthly,Retained,iI-####,80376344.63,298633685.2,15444101.7,48671075.97,476162015.87,20667133.02,9710080.28,7.2,0.27
05bdd40d-aeef-4ede-8f3f-3dd1c9be14fa,Cervantes LLC,47991672.01,32021139.57,Revolving Credit,Industrial,Inventory,9.87,2023-11-13,2032-05-23,Closed,CD,INR,Mixed,No,5977990.74,2742936.9,2.19,1.11,847958.81,"Arnold, Moore and Frazier",D,No,Acquisition,CCC,8919,B,Quarterly,Disposed,pX-####,468115520.81,337167256.82,41687728.89,11349124.57,304260951.86,72873307.86,23721399.46,7.6,0.17
f880fa68-8639-4dbb-99ac-7348e49eff8e,"Charles, Howe and Ross",24870453.52,38616310.08,Term Loan,Mixed,Equipment,5.09,2023-12-29,2029-12-25,Active,ME,GBP,Subordinate Lien,No,5342317.1,6557830.47,1.11,1.26,298215.28,Little-Stanley,B,No,Refinancing,A,9501,C,Quarterly,Disposed,gv-####,161064657.29,293251741.47,29624926.38,15829713.16,188648447.23,170581931.76,23623476.25,9.26,0.29
ffcff8dc-19ff-4a15-a6a2-cac06323b489,Travis-Rich,43184941.29,37319861.95,Term Loan,Industrial,Inventory,7.42,2023-12-09,2032-02-06,Closed,FR,USD,Subordinate Lien,No,4449897.09,17586197.82,1.54,0.66,578483.39,"Schultz, Haynes and Sims",D,No,Refinancing,B,3113,B,Annually,Disposed,hf-####,34680603.05,268483689.58,21237112.52,40399528.42,44680467.22,86997331.75,27024854.21,2.08,0.01
968e150f-87f9-455d-ab5c-c9ef59e5034f,Ruiz and Sons,39472759.46,16809973.37,Bridge Loan,Mixed,Equipment,5.17,2020-10-25,2031-04-19,Active,KI,INR,Subordinate Lien,No,4712454.38,5573479.27,2.77,0.59,74199.76,Mills Inc,E,No,Acquisition,AA,2356,E,Annually,Retained,Fc-####,54491073.46,281524752.24,81762678.16,23492606.51,25344617.81,176727192.95,24646479.35,2.11,0.19
cd2e9b66-1f1d-450a-afae-81694cc14d8b,Freeman Group,34097052.59,49382570.03,Bridge Loan,Retail,Real Estate,11.27,2024-08-18,2030-01-23,Closed,NP,INR,Subordinate Lien,No,3903250.42,15355974.39,2.03,0.63,884958.39,"Valencia, Mcintosh and Schroeder",D,No,Working Capital,BBB,6116,E,Quarterly,Disposed,at-####,191457166.58,219942396.54,90421317.32,43672214.45,310297619.73,47397160.1,28932802.11,3.99,0.02
442834c7-70d1-4076-8f74-a46dc2f5267f,"Cunningham, Dalton and Moore",47338666.52,42082189.88,Term Loan,Industrial,Equipment,8.94,2025-03-12,2032-03-23,Active,RU,EUR,First Lien,Yes,9102489.89,13251572.45,1.94,0.73,584257.6,Shaffer-Jacobson,E,No,Refinancing,AA,1313,A,Monthly,Retained,cX-####,149523531.75,360525554.38,37648896.45,2819990.41,357205331.83,97808889.2,23691444.77,1.1,0.07
5ec446f3-6236-4726-8183-819a777cac1c,Keller Ltd,11949720.82,51310466.3,Revolving Credit,Retail,Equipment,2.38,2022-10-18,2033-02-13,Active,BH,EUR,Subordinate Lien,Yes,8031067.14,19480641.97,1.67,1.5,802728.85,Bryant Inc,A,Yes,Refinancing,BBB,8645,E,Quarterly,Disposed,Zw-####,194074982.82,185682102.5,98278043.93,36803338.49,26097006.98,92180202.72,15259862.01,3.38,0.12
7015df60-feb9-461c-b3e7-997436fb9b6b,Maldonado Inc,14577274.3,58568654.79,Bridge Loan,Industrial,Inventory,6.23,2021-12-21,2028-08-03,Defaulted,NI,GBP,Subordinate Lien,Yes,7479046.4,15987542.55,2.46,0.76,995789.87,Lucas-Preston,B,No,Refinancing,AA,6293,E,Monthly,Disposed,pb-####,36645547.18,145875282.1,13304570.8,18614237.81,41564220.78,118733193.9,28865819.56,4.3,0.15
9721493e-4a3c-4e03-a470-a3b24432ef2d,Scott LLC,23090214.25,20521443.38,Term Loan,Industrial,Inventory,4.23,2021-07-08,2032-08-24,Closed,NI,INR,Mixed,No,9664999.9,286995.01,1.33,0.76,742039.28,Pierce-Williams,D,Yes,Refinancing,CCC,7315,C,Monthly,Disposed,wZ-####,261061079.58,123946158.88,86164982.69,42388601.06,396793140.63,172819725.12,14206900.14,3.2,0.28
55406bda-c2e0-468f-a3e6-dc0dda61e704,Thompson-White,34798248.87,54543898.83,Term Loan,Office,None,8.02,2021-06-25,2026-08-15,Closed,SC,GBP,Subordinate Lien,Yes,3150931.1,4703757.79,2.82,1.41,306966.38,Zimmerman-Marsh,A,No,Expansion,CCC,3879,D,Quarterly,Disposed,dN-####,384318656.77,34953821.52,53232611.12,22119673.71,259228103.95,176645189.59,27649535.93,3.73,0.07
c806d832-f035-4e11-be10-d42048e24f34,Mullen Group,16673481.13,9524345.43,Term Loan,Industrial,Real Estate,9.65,2022-09-19,2028-05-18,Closed,SD,GBP,First Lien,Yes,9085178.14,10334901.42,1.87,1.28,306674.97,Kim PLC,C,Yes,Expansion,BB,9992,E,Quarterly,Retained,iM-####,87453304.13,396576304.24,27655007.93,15570011.77,293294809.2,2385924.04,11717902.12,2.27,0.1
a07e8076-2080-4451-8615-5cfe345c37d1,Lewis-Schneider,41713730.11,7339603.42,Revolving Credit,Retail,Equipment,6.02,2024-05-23,2034-12-10,Closed,KG,INR,Subordinate Lien,Yes,8073433.01,13378411.17,1.61,1.19,989397.13,"Flowers, Flores and Alexander",A,Yes,Acquisition,A,4335,B,Quarterly,Disposed,IG-####,348925350.0,286448663.37,52007760.72,49125875.79,384647922.08,164767464.09,10159630.28,2.18,0.19
5a59ad8c-af9f-4636-83c3-8f9f2e93d45f,Smith-Wright,1231558.65,24245057.54,Revolving Credit,Hotel,Inventory,8.11,2021-07-08,2030-07-25,Defaulted,AT,INR,Mixed,Yes,2773459.72,12475878.98,1.83,0.85,935134.37,Rodriguez-Smith,E,No,Acquisition,CCC,6078,B,Monthly,Disposed,fW-####,67069670.25,288931370.55,13913391.91,4707130.04,134075952.85,25747862.64,20750305.1,3.84,0.05
de975a9b-0b7b-4624-af43-4c931edbb935,Brooks-Pearson,14699134.42,33999477.09,Revolving Credit,Hotel,Equipment,8.58,2025-02-26,2033-10-22,Defaulted,CL,INR,First Lien,No,1177943.57,13087338.1,2.96,1.35,284977.78,Griffith PLC,B,Yes,Expansion,BBB,6407,C,Monthly,Retained,Vy-####,40692097.43,8341550.08,15783678.47,4696158.06,374044940.14,58248986.66,21172451.96,8.74,0.09
74872fe1-814a-45d3-a2a9-90adc77442bb,Hudson-Carlson,26269266.93,54541427.06,Bridge Loan,Hotel,Real Estate,3.72,2021-12-18,2030-12-28,Closed,LR,GBP,Subordinate Lien,Yes,77789.39,18431350.28,1.12,0.66,77856.34,"Henderson, Costa and Brown",C,Yes,Expansion,CCC,9311,D,Annually,Retained,zN-####,246945985.96,313763094.12,65425046.63,30946265.06,169716055.98,140933340.75,19116915.89,4.09,0.04
7e5f422b-f681-4ee1-8b43-c75eb615bd3d,"Reed, Banks and Scott",7402268.84,43759671.99,Revolving Credit,Hotel,Equipment,9.01,2022-06-01,2031-03-07,Defaulted,IT,GBP,Mixed,No,8896748.84,6777819.27,2.38,0.82,464094.61,Faulkner-Smith,C,Yes,Expansion,AAA,1762,B,Annually,Disposed,CI-####,294163086.4,302132404.82,52125903.66,8526128.86,382104672.85,157151284.67,7834797.11,7.56,0.21
b61e7996-f8da-408a-9c0c-155baa19365c,Golden Ltd,8885891.63,27705139.39,Revolving Credit,Mixed,Real Estate,8.31,2022-02-14,2027-10-06,Defaulted,US,EUR,First Lien,Yes,6723893.14,17382316.11,1.43,0.84,585434.21,Francis Inc,A,No,Expansion,A,6957,D,Monthly,Disposed,UG-####,126180987.62,40843781.28,17145854.66,22491893.59,271097784.85,171380575.44,27386311.19,6.47,0.22
283ce758-4e31-4082-b867-444a7edf680c,Steele-Edwards,15731553.09,13051783.64,Revolving Credit,Office,Equipment,4.21,2020-09-27,2027-11-24,Defaulted,BB,INR,First Lien,No,6608025.47,8622631.95,2.51,0.95,706181.98,Dennis and Sons,D,No,Working Capital,CCC,4955,E,Annually,Retained,Mk-####,237685925.63,19729027.66,57951816.44,35599237.53,349380256.52,52968867.41,9292200.2,4.91,0.23
7fce38fd-47ef-4170-bdc3-b15da762a0c8,"Williams, Andrews and Morales",34839109.55,23687601.07,Revolving Credit,Mixed,Equipment,4.27,2022-04-04,2034-10-20,Closed,AM,GBP,Subordinate Lien,No,5507808.8,13471407.99,1.68,0.78,461781.28,"Bowman, Baird and Chase",E,Yes,Acquisition,AAA,6935,B,Monthly,Disposed,dj-####,18431830.23,177495866.06,93241978.26,15845455.44,388728395.28,44863609.85,24627394.58,6.59,0.27
ca7658f0-85bc-417e-9bae-4266888c165b,Douglas PLC,160226.92,40722112.53,Term Loan,Office,None,11.89,2020-12-13,2033-12-17,Closed,BT,EUR,Subordinate Lien,Yes,6219242.36,16285467.16,1.27,0.69,208196.96,Ward-Franklin,B,No,Refinancing,A,3625,B,Quarterly,Retained,zQ-####,69808976.53,94619884.72,73257957.82,2535878.68,361027653.35,128168953.26,13457284.33,6.68,0.09
0599a905-afe1-49c7-81c3-a14ff41a33cb,Hall-Boyd,47622094.12,32554720.81,Term Loan,Office,None,7.16,2023-10-21,2026-10-02,Closed,LV,EUR,First Lien,No,5458776.73,15597111.9,2.66,0.92,892726.15,Anderson PLC,D,No,Expansion,B,4678,B,Monthly,Retained,cC-####,43785706.0,221700007.56,78692111.11,15551793.89,97605871.88,73837586.6,23780683.66,3.45,0.2
37d35f88-a958-4541-a720-b3fc2bf51d81,Moore-Lam,3403269.15,8571336.6,Revolving Credit,Hotel,Real Estate,11.37,2020-10-08,2030-07-02,Closed,LU,EUR,First Lien,No,4776309.26,14109937.55,1.44,0.75,795817.48,Reyes Ltd,E,Yes,Expansion,B,2297,A,Quarterly,Retained,qi-####,487925174.92,132704892.96,83542258.07,46895871.05,37682310.51,182569301.95,11826517.51,3.37,0.29
0a16afd4-e457-49a5-a929-1cdd26faa2df,"Hughes, Brown and Porter",49809551.41,3532222.47,Revolving Credit,Office,Inventory,10.01,2021-10-13,2034-05-27,Defaulted,CI,INR,Subordinate Lien,No,8997755.43,6368040.66,1.18,0.65,824774.26,"Curtis, Carroll and White",B,Yes,Acquisition,BB,5033,E,Monthly,Disposed,Wf-####,157575642.32,188746552.25,30782875.29,31238140.84,244094783.04,85059968.31,26057227.49,7.43,0.19
80eed24b-f0cb-4fb3-92f9-ee1a21093f63,Spencer-Barton,19094207.17,23023773.62,Bridge Loan,Retail,Equipment,3.94,2024-06-29,2027-01-18,Active,QA,USD,Subordinate Lien,Yes,9025818.43,4269483.47,1.72,1.41,906383.66,Pham Group,A,Yes,Working Capital,AAA,4751,A,Monthly,Disposed,sa-####,16254770.34,219061341.33,19016253.83,2193551.47,473463810.11,95103779.73,18915101.86,8.12,0.04
a3c462a6-da4d-4b53-8959-b5d8b58c2aeb,Richmond-Turner,49044612.56,37736468.25,Revolving Credit,Office,Inventory,4.34,2022-08-15,2030-08-08,Closed,GB,INR,Mixed,Yes,157526.89,11904329.76,1.88,0.83,715298.96,Lam Group,B,Yes,Expansion,CCC,9304,E,Quarterly,Disposed,jL-####,224353715.63,314403141.48,86784423.94,19904806.45,470255602.69,18635162.63,14790446.69,1.31,0.21
87df9394-9869-41db-aa75-8cf0144bc94a,Lee-Bishop,43506948.64,18943237.85,Bridge Loan,Office,None,5.24,2022-11-23,2029-10-08,Closed,BE,USD,First Lien,Yes,2662139.54,19633809.87,1.56,0.69,421635.08,"Hernandez, Medina and Pratt",E,Yes,Refinancing,AAA,2907,B,Annually,Disposed,DH-####,49883225.72,146629537.97,26214599.54,48251612.74,165367118.25,69353963.47,14930082.94,8.09,0.11
0f1a9c19-7e2d-4db2-88d8-3c81fc11cb96,Hayes Group,23232232.83,12753106.34,Revolving Credit,Hotel,Inventory,8.32,2020-08-04,2026-06-18,Defaulted,BB,EUR,First Lien,Yes,8065261.49,9413396.45,2.43,0.67,337462.0,"Brown, Garcia and Horton",C,No,Expansion,A,3386,C,Annually,Retained,Gq-####,38963260.77,65214267.99,20108711.07,21507259.8,160770559.28,141637521.29,14496751.16,1.87,0.26
fc4cb08f-3791-494c-9c97-1d2951e75a40,Byrd-Howell,18905954.99,39525135.09,Bridge Loan,Retail,Equipment,9.68,2025-01-18,2027-03-24,Active,SA,EUR,Mixed,No,5197449.7,14424364.51,2.81,0.82,498038.2,"Hunter, Johnson and Hoover",B,Yes,Refinancing,BB,7884,A,Annually,Retained,jn-####,328569384.88,198060959.58,28401476.4,31018603.78,356801179.32,170138491.52,21322014.92,9.38,0.06
9224ab57-a33e-4bca-b62b-9c56e3196a3e,Ballard-Anderson,11238521.33,54575070.01,Term Loan,Hotel,Real Estate,4.5,2023-01-17,2033-02-26,Defaulted,ML,INR,First Lien,No,2976398.16,84383.03,1.19,0.87,153800.11,Henry-Torres,A,Yes,Refinancing,AA,9108,A,Annually,Retained,Qt-####,11195923.22,329370200.08,97519741.17,37551899.62,316431096.05,168167152.29,9136871.23,3.15,0.07
87b2870d-c48a-4179-8a3c-e755b77cebca,Wong-Mercado,10911664.48,50367579.7,Bridge Loan,Industrial,Inventory,9.55,2024-03-21,2032-03-13,Active,PY,INR,First Lien,Yes,3089006.73,1907167.01,2.61,0.77,22111.96,Adams Inc,D,No,Expansion,B,8168,E,Annually,Disposed,Lo-####,93899902.55,151215033.69,83301805.46,24547554.55,48506417.46,137728400.09,2588777.91,7.11,0.06
79a1bef6-3baf-48fc-b55a-3f25733cdf1e,Tran and Sons,45643155.76,31198214.5,Bridge Loan,Retail,Equipment,5.14,2021-07-26,2027-12-06,Active,LB,GBP,Mixed,No,7620984.57,5269106.13,2.36,1.27,671716.14,"Marshall, Mercer and Wright",A,No,Expansion,A,9084,E,Quarterly,Disposed,lU-####,49083854.69,155234648.1,5965390.43,39591909.98,295230413.9,64552594.31,4613478.63,7.26,0.12
1f2f6d01-9e39-472e-8831-95d97c8da651,Espinoza Inc,12361250.56,47716343.13,Term Loan,Industrial,Real Estate,11.12,2021-08-23,2034-12-08,Defaulted,CZ,EUR,Subordinate Lien,No,5243330.06,2733475.16,2.5,1.01,422668.96,Shelton Ltd,B,Yes,Working Capital,BB,4437,B,Annually,Disposed,Xl-####,233652014.48,82070340.07,62180036.1,14282569.53,164688012.96,18618682.67,3303212.16,6.35,0.11
48ef06cc-4111-4f98-b504-583a1d57b3a3,Blake LLC,12950141.69,31552660.94,Revolving Credit,Retail,None,2.55,2023-11-26,2031-10-19,Closed,ML,USD,First Lien,Yes,2839494.22,14989391.64,1.95,1.11,911695.8,Walsh and Sons,C,No,Refinancing,BB,8853,A,Monthly,Disposed,gA-####,310177281.22,19235942.41,5048862.77,48531266.87,122743304.87,63138430.66,4541510.9,9.23,0.03
f2f1a604-fdee-4539-b51b-7c1455067ec7,Santiago-Mitchell,18840111.98,49070639.98,Term Loan,Office,Real Estate,4.28,2021-03-23,2028-06-11,Defaulted,HU,USD,Mixed,No,8796704.67,16467834.98,2.56,1.22,801178.39,"Moore, Dorsey and Davis",B,Yes,Working Capital,A,2463,D,Monthly,Disposed,gw-####,306876899.62,114863658.99,37021823.4,9076611.79,262697102.81,155225692.11,11411019.36,1.01,0.11
021a7515-396d-4b43-bd27-5768fdf0b310,"Fuller, Mason and Lewis",40603305.8,38376452.34,Revolving Credit,Hotel,Inventory,5.29,2023-02-23,2032-12-16,Active,MC,EUR,Subordinate Lien,No,3490765.05,2372864.45,1.59,1.02,901560.13,"Meyer, Brooks and Mathews",D,No,Expansion,AAA,1401,B,Monthly,Retained,xw-####,309539284.42,385508175.16,10405688.67,41083260.38,31790114.88,62326869.14,9698380.43,7.93,0.29
91edbd73-c265-4d01-bbd7-8dd711df1294,Norman LLC,1101324.17,52851988.63,Bridge Loan,Industrial,Equipment,10.49,2024-12-05,2026-12-03,Defaulted,NL,USD,Mixed,Yes,4775969.06,8406373.18,1.44,0.91,921038.92,Salazar-Jordan,E,No,Refinancing,B,6100,C,Annually,Retained,xw-####,221845308.61,78969322.23,38190655.93,36045552.46,206477789.89,104782323.91,9530149.14,3.51,0.23
9bfc2f9e-3be8-4d77-aa82-e7e07fed6d5e,"Black, Martinez and Lawrence",36409094.33,11357651.17,Revolving Credit,Office,Real Estate,4.57,2024-07-03,2027-12-06,Active,SR,USD,First Lien,Yes,7442415.47,882429.92,2.51,0.96,686107.47,Jones-Mcguire,B,Yes,Acquisition,B,1215,E,Annually,Retained,MR-####,473617679.27,55652810.76,30937961.28,31430543.83,368714752.77,136483541.58,25064766.38,2.46,0.07
6ae2ce3d-9b5a-4b76-b0a0-29aa61466b2f,"Gallegos, West and Gibson",26145091.61,31973938.19,Revolving Credit,Retail,Inventory,2.89,2024-08-20,2028-12-21,Closed,UZ,EUR,First Lien,Yes,8936559.95,10775739.09,1.15,1.23,573087.55,"Robertson, Gordon and Chapman",A,Yes,Expansion,B,8305,D,Quarterly,Retained,aC-####,181291471.13,391966102.99,41000240.88,13987525.82,237117045.27,70889474.83,22653896.45,9.0,0.27
1b39bee1-0c3a-4207-a881-221dfbd93711,Johnson-Duncan,13571311.77,3007250.7,Revolving Credit,Industrial,None,5.9,2021-10-14,2029-08-27,Active,BG,GBP,First Lien,Yes,664198.12,10544611.1,1.95,0.93,913081.27,"Barrett, Thompson and Stuart",B,Yes,Expansion,A,3890,A,Monthly,Disposed,lp-####,166235558.73,118166150.32,55278087.28,4503633.95,139892335.74,197153995.22,20515296.42,7.84,0.28
974012bb-9ad5-4a37-8a52-4ab0520abef2,"Gomez, Mathews and Patel",12031258.51,48841513.01,Bridge Loan,Retail,Equipment,5.42,2021-11-26,2028-09-02,Closed,BA,INR,First Lien,No,4981661.46,136469.77,2.51,0.78,639.34,King and Sons,A,No,Working Capital,A,9097,A,Annually,Disposed,CR-####,153871149.22,116567770.41,53383604.26,10593396.65,211739409.0,65461732.24,29114785.52,5.1,0.06
691490a5-8d13-4a8a-9219-3bda15463256,Gray-Holland,26611905.2,20791353.64,Bridge Loan,Retail,None,11.55,2024-12-27,2028-03-02,Defaulted,BJ,USD,Subordinate Lien,No,376543.15,19952804.24,2.27,0.6,860409.04,Carter Inc,C,Yes,Expansion,BBB,9491,A,Monthly,Retained,FI-####,291570167.78,243493356.51,13662956.17,29381847.49,117793805.06,152645854.14,18609461.8,1.93,0.02
7c9abd48-7843-4f13-9b52-2a111d6e092a,Farrell-Sherman,5537396.04,37966377.58,Term Loan,Retail,Real Estate,9.41,2024-10-18,2028-06-22,Active,PT,EUR,Mixed,Yes,3722693.3,14758806.55,2.51,0.7,444818.8,Hernandez Inc,B,No,Working Capital,CCC,3902,D,Monthly,Retained,hW-####,430637416.39,130275007.69,61448023.98,8149862.3,434935767.63,14812445.61,12680134.27,9.78,0.02
77b1032a-4430-4a5d-82f4-e14b02d237af,"Lynch, Brady and Ford",21055897.96,33511326.2,Term Loan,Industrial,None,9.94,2021-11-17,2029-01-05,Defaulted,FR,GBP,Mixed,No,1906164.7,5500620.8,2.29,1.28,182510.59,"Russell, Abbott and George",A,No,Acquisition,A,2754,D,Monthly,Disposed,ej-####,14557573.48,6340762.08,42603538.35,42170303.12,114886938.71,58292876.67,8742235.67,5.87,0.2
e73b8cb9-1549-48f9-ae51-14ec8f0e7bba,Bradley-Brown,531729.25,37016758.47,Term Loan,Hotel,Equipment,11.74,2021-12-25,2032-11-01,Defaulted,WS,INR,Mixed,Yes,1351267.68,701112.73,2.46,1.39,484977.62,"Matthews, Hartman and Fisher",C,No,Refinancing,BBB,4182,B,Monthly,Disposed,qn-####,59754786.29,279467180.55,84778507.96,17023877.45,11360789.7,198263520.28,2027898.7,8.69,0.06
07054b41-dfbf-45c9-adfb-f96ec7a0901b,Kelly Ltd,19560163.99,18176677.47,Bridge Loan,Office,Real Estate,2.72,2023-06-03,2028-08-09,Closed,KM,EUR,Subordinate Lien,No,7174374.05,15396324.68,1.62,1.48,403660.6,Collins-Anderson,B,No,Acquisition,BB,6681,B,Monthly,Retained,oj-####,27182120.24,74271305.52,9727568.64,38048314.79,211027802.98,139400311.42,22317205.62,4.05,0.23
5a486a99-070f-4601-8c7f-ff80bf3ed494,"Ramos, Walker and Meyer",35952107.83,38859291.51,Revolving Credit,Retail,Inventory,6.61,2025-01-05,2031-03-10,Defaulted,RU,GBP,Mixed,No,6460494.15,4270735.74,2.79,0.97,302148.75,"Green, Jones and Bailey",A,Yes,Expansion,A,1565,D,Monthly,Retained,cu-####,261942912.57,394543512.71,58225163.93,5961893.05,333165821.66,24268969.9,2998687.32,1.14,0.17
7c7e0a99-8490-4285-bef2-e9915e9dc27d,Adams PLC,14785714.65,2184705.39,Bridge Loan,Mixed,Inventory,9.25,2020-06-11,2032-10-04,Closed,AD,GBP,Subordinate Lien,No,2907964.78,4290904.54,2.63,1.14,121738.91,"Harrison, Golden and Harris",E,No,Refinancing,AA,2538,C,Annually,Disposed,XO-####,306439919.6,342516061.58,54619057.83,16494455.02,283580170.82,100360110.92,23968456.56,1.82,0.16
5725189d-9ed2-4f94-8045-9745fcd13b8d,Marshall-Stephenson,9035354.26,7163511.75,Revolving Credit,Hotel,Real Estate,9.23,2022-06-03,2026-05-18,Closed,NZ,USD,Mixed,No,4895375.45,9930238.47,2.82,0.67,405121.9,"Davis, Quinn and Smith",C,Yes,Refinancing,BBB,1219,D,Monthly,Disposed,vR-####,480651751.85,129368867.77,37547880.77,28021912.0,18929686.04,13531080.04,21562320.03,7.17,0.11
4f8d2d28-8ff5-4f81-9e3b-d87fa9a9d868,Dickson PLC,33435314.34,5830585.5,Term Loan,Retail,Real Estate,10.49,2022-10-01,2026-04-17,Active,BB,GBP,First Lien,No,7695532.89,7096461.22,2.73,0.85,544137.21,Taylor-Young,D,Yes,Working Capital,B,7513,B,Quarterly,Disposed,hP-####,333673218.11,106277216.44,64265184.82,24534108.63,87318172.2,96570776.49,15577553.57,3.8,0.2
2a841005-fe6f-4665-9841-43ccf80042b1,"Price, Frank and Weeks",9472782.09,57886420.76,Term Loan,Mixed,None,4.95,2021-04-19,2029-12-24,Defaulted,RU,USD,Subordinate Lien,No,3222851.07,17524619.21,1.42,1.19,647263.43,"Thomas, Dougherty and Fox",E,Yes,Expansion,B,7477,B,Quarterly,Disposed,BY-####,306950560.84,389738146.49,93209621.45,40918485.59,465697428.87,124847329.21,10261443.3,1.4,0.15
1f2e884a-9c74-4dd2-ac1d-f302e5bd37ad,Gray-Smith,14667446.97,3929618.14,Revolving Credit,Office,Equipment,6.28,2022-01-03,2030-11-03,Active,UZ,GBP,First Lien,Yes,1707274.81,16350933.47,1.24,0.94,740991.01,Richardson Group,D,Yes,Expansion,AAA,2937,A,Quarterly,Retained,xa-####,46763885.83,21630318.17,68648401.31,20190937.31,193305399.63,113274903.35,21769375.67,8.24,0.21
b9db3864-6b62-4680-89a1-05a17a539f43,Mcclain Ltd,39900187.29,54997254.43,Revolving Credit,Hotel,Real Estate,3.47,2021-04-24,2026-06-22,Closed,MT,USD,Subordinate Lien,No,3840107.47,2543292.22,2.69,1.31,576368.02,Swanson LLC,D,No,Expansion,AAA,2730,D,Annually,Retained,yL-####,281355193.71,276526942.39,21181433.65,42962723.67,423111280.55,191544893.01,22776651.18,3.3,0.26
5385caac-532a-4c8b-98e4-7995e884d37f,Mills-Williams,7018615.7,5426575.01,Term Loan,Retail,Equipment,9.27,2020-05-09,2028-10-23,Closed,BR,USD,Subordinate Lien,Yes,3776906.2,9507800.73,1.03,0.74,637907.14,James-Martin,B,No,Expansion,A,6366,A,Quarterly,Retained,br-####,479625200.42,248737446.19,60013072.61,40907785.91,148627507.6,74853619.74,11254867.54,7.59,0.13
84ff2575-1613-4546-8f0f-1de6bb4f8c59,"Ellis, Morris and Turner",24325207.9,53025669.69,Term Loan,Hotel,Inventory,3.37,2020-10-08,2028-11-02,Closed,SN,USD,First Lien,Yes,6164858.09,1763854.75,1.41,0.52,699080.75,"Jones, Hampton and Knapp",D,No,Working Capital,B,4340,E,Quarterly,Retained,gd-####,135065064.81,41408624.02,90992225.35,18683360.21,461136306.61,70584479.59,9323098.41,8.03,0.04
